Producer,Year,Ratings Average,WineType,January Max Temp (°C),January Min Temp (°C),January Avg Temp (°C),January Max Relative Humidity,January Min Relative Humidity,January Avg Relative Humidity,January Cumulative Rain (mm),January Cumulative Snow (mm),January Avg Cloud Cover (%),January Max Wind Speed (Km/h),January Min Wind Speed (Km/h),January Avg Wind Speed (Km/h),January Avg Daylight Hours,February Max Temp (°C),February Min Temp (°C),February Avg Temp (°C),February Max Relative Humidity,February Min Relative Humidity,February Avg Relative Humidity,February Cumulative Rain (mm),February Cumulative Snow (mm),February Avg Cloud Cover (%),February Max Wind Speed (Km/h),February Min Wind Speed (Km/h),February Avg Wind Speed (Km/h),February Avg Daylight Hours,March Max Temp (°C),March Min Temp (°C),March Avg Temp (°C),March Max Relative Humidity,March Min Relative Humidity,March Avg Relative Humidity,March Cumulative Rain (mm),March Cumulative Snow (mm),March Avg Cloud Cover (%),March Max Wind Speed (Km/h),March Min Wind Speed (Km/h),March Avg Wind Speed (Km/h),March Avg Daylight Hours,April Max Temp (°C),April Min Temp (°C),April Avg Temp (°C),April Max Relative Humidity,April Min Relative Humidity,April Avg Relative Humidity,April Cumulative Rain (mm),April Cumulative Snow (mm),April Avg Cloud Cover (%),April Max Wind Speed (Km/h),April Min Wind Speed (Km/h),April Avg Wind Speed (Km/h),April Avg Daylight Hours,May Max Temp (°C),May Min Temp (°C),May Avg Temp (°C),May Max Relative Humidity,May Min Relative Humidity,May Avg Relative Humidity,May Cumulative Rain (mm),May Cumulative Snow (mm),May Avg Cloud Cover (%),May Max Wind Speed (Km/h),May Min Wind Speed (Km/h),May Avg Wind Speed (Km/h),May Avg Daylight Hours,June Max Temp (°C),June Min Temp (°C),June Avg Temp (°C),June Max Relative Humidity,June Min Relative Humidity,June Avg Relative Humidity,June Cumulative Rain (mm),June Cumulative Snow (mm),June Avg Cloud Cover (%),June Max Wind Speed (Km/h),June Min Wind Speed (Km/h),June Avg Wind Speed (Km/h),June Avg Daylight Hours,July Max Temp (°C),July Min Temp (°C),July Avg Temp (°C),July Max Relative Humidity,July Min Relative Humidity,July Avg Relative Humidity,July Cumulative Rain (mm),July Cumulative Snow (mm),July Avg Cloud Cover (%),July Max Wind Speed (Km/h),July Min Wind Speed (Km/h),July Avg Wind Speed (Km/h),July Avg Daylight Hours,August Max Temp (°C),August Min Temp (°C),August Avg Temp (°C),August Max Relative Humidity,August Min Relative Humidity,August Avg Relative Humidity,August Cumulative Rain (mm),August Cumulative Snow (mm),August Avg Cloud Cover (%),August Max Wind Speed (Km/h),August Min Wind Speed (Km/h),August Avg Wind Speed (Km/h),August Avg Daylight Hours,September Max Temp (°C),September Min Temp (°C),September Avg Temp (°C),September Max Relative Humidity,September Min Relative Humidity,September Avg Relative Humidity,September Cumulative Rain (mm),September Cumulative Snow (mm),September Avg Cloud Cover (%),September Max Wind Speed (Km/h),September Min Wind Speed (Km/h),September Avg Wind Speed (Km/h),September Avg Daylight Hours,October Max Temp (°C),October Min Temp (°C),October Avg Temp (°C),October Max Relative Humidity,October Min Relative Humidity,October Avg Relative Humidity,October Cumulative Rain (mm),October Cumulative Snow (mm),October Avg Cloud Cover (%),October Max Wind Speed (Km/h),October Min Wind Speed (Km/h),October Avg Wind Speed (Km/h),October Avg Daylight Hours,November Max Temp (°C),November Min Temp (°C),November Avg Temp (°C),November Max Relative Humidity,November Min Relative Humidity,November Avg Relative Humidity,November Cumulative Rain (mm),November Cumulative Snow (mm),November Avg Cloud Cover (%),November Max Wind Speed (Km/h),November Min Wind Speed (Km/h),November Avg Wind Speed (Km/h),November Avg Daylight Hours,December Max Temp (°C),December Min Temp (°C),December Avg Temp (°C),December Max Relative Humidity,December Min Relative Humidity,December Avg Relative Humidity,December Cumulative Rain (mm),December Cumulative Snow (mm),December Avg Cloud Cover (%),December Max Wind Speed (Km/h),December Min Wind Speed (Km/h),December Avg Wind Speed (Km/h),December Avg Daylight Hours,Type
Shirvington,2008,4.2,Shiraz,33.024498,13.0245,20.18565625806452,93.36912,17.920742,85.51826158064516,5.2,0.0,13.599193637419356,29.47826,1.8,16.83725541935484,14.217222612903226,31.7245,11.7245,18.791957155172412,95.647026,22.943941,80.86998155172414,4.6,0.0,30.76508617924138,36.402744,0.71999997,18.069910172413792,13.361766810344829,33.774498,9.9244995,21.22181229032258,93.097115,18.19307,70.4459433548387,12.5000001,0.0,21.413709630967745,35.369884,0.71999997,14.853129338709676,12.275712887096775,24.8745,8.0245,16.231444616666668,96.81939,31.92561,81.69448006666667,45.3,0.0,35.540417313333336,46.527824,0.5091169,14.103925466666668,11.176323933333332,20.8745,9.0245,14.27463435483871,98.02498,43.977028,88.68415725806453,41.700000200000005,0.0,36.960618203225806,35.43578,0.35999998,12.0100733,10.267883887096774,18.0245,8.0745,13.02165265,94.90399,51.792755,87.63427416666667,51.6000001,0.0,47.037083233333334,41.406258,0.71999997,17.42096345,9.82160555,15.9244995,5.0745,10.968989048387096,95.82894,54.97683,87.07517361290323,85.79999934,0.0,46.78723106451613,39.061245,0.71999997,18.0659562483871,10.054221225806451,15.3245,5.9245,10.323760548387098,97.269196,50.50445,89.928241,64.7,0.0,51.225000161290325,38.535137,0.8049845,16.0084532,10.849877322580646,24.574501,6.0245004,13.170541616666666,94.971535,32.866802,85.6421103,26.900000000000002,0.0,28.81666707,46.249844,1.5273507,16.479420713333333,11.89588475,27.174501,7.1745,15.446408596774193,94.01526,19.181892,80.76245374193549,6.6,0.0,32.22446290193549,38.948273,1.2979984,14.488808461290322,13.000900258064517,31.324501,9.5745,16.58470855,99.341156,18.002716,83.2188584,21.9,0.0,43.76597303333333,36.429436,0.35999998,15.88635002,13.9782039,28.2745,9.2745,17.80736341935484,95.95997,18.963219,83.89218793548388,30.30000024,0.0,39.76465048387097,30.449274,1.484318,15.893762516129032,14.48025193548387,top_ranked
Shirvington,2009,4.2,Shiraz,37.9745,12.0745,21.15460785483871,92.502144,11.68076,76.55756138709678,0.8,0.0,12.381317421290323,34.353127,0.71999997,15.642404806451614,14.201181774193548,35.274498,13.124499,21.015869357142858,93.61249,24.151361,76.63390635714286,0.1,0.0,20.884970429285715,28.167557,1.4399999,16.01109907142857,13.353894535714286,30.1245,11.9745,18.76811593548387,95.17585,24.685495,85.64967425806451,17.0,0.0,30.96155944032258,37.095722,0.8049845,14.291436667741936,12.284484548387097,28.1245,11.0245,16.4906112,97.110214,29.083578,83.10164283333333,60.200000100000004,0.0,36.79874971,42.3792,0.8049845,14.929178666666667,11.1849296,20.2245,8.5745,14.043518806451614,95.16974,51.835716,88.98247525806451,34.500000039999996,0.0,46.33615612903226,30.619051,0.5091169,11.50144417096774,10.273533774193549,17.824501,7.5745,12.348110850000001,98.327,53.234673,89.78590933333334,77.2000002,0.0,46.3593062,46.44139,0.71999997,16.537011766666666,9.822840916666667,16.9745,6.4245,11.844257870967741,95.47656,41.028107,88.50753722580646,111.80000009999999,0.0,43.06989246451613,38.18716,1.1384199,18.65302906451613,10.049925661290322,21.2745,5.9745,12.724701435483873,98.65485,42.37148,89.97974351612903,83.20000004,0.0,36.572312332258065,47.242367,0.8049845,18.64889431612903,10.842533467741935,23.2245,6.8745003,13.364638716666667,97.44535,31.392538,86.48373196666667,74.8000001,0.0,41.554166699999996,43.07081,1.484318,17.8935907,11.887280166666667,27.074501,7.2745004,14.116637016129031,94.50171,34.24529,84.99661474193549,42.7000001,0.0,35.00766127483871,41.8855,0.71999997,16.024025112903225,12.992683,34.2245,10.4244995,20.09887516666667,95.898346,22.950705,78.29399496666666,50.700000100000004,0.0,33.46763899333333,45.532528,0.8049845,15.209506816666668,13.971677616666666,32.3245,10.6744995,19.258639838709676,94.771576,24.193348,82.26195325806451,23.00000005,0.0,26.67325294516129,31.688177,1.4399999,14.509151306451612,14.478887838709678,
Shirvington,2010,4.3,Shiraz,34.9745,12.874499,20.689352387096772,95.43407,20.41783,78.77525751612903,13.0,0.0,24.206451793483872,30.282827,0.35999998,14.90726319032258,14.206691064516129,31.824501,13.5745,21.45642032142857,94.13764,31.041372,82.57173639285715,1.1,0.0,21.984822045714285,32.696644,1.2979984,15.462974525000002,13.361880553571428,28.824501,11.0245,19.51798158064516,93.94434,33.487934,82.76318158064517,43.0999998,0.0,28.14018869,32.048088,0.71999997,13.850453129032259,12.293780903225807,26.2745,10.5245,17.44366676666667,97.45902,36.86309,86.2704933,47.8000003,0.0,36.60930606666667,30.312773,0.71999997,13.617776233333332,11.193033133333333,22.2245,9.2245,14.492308999999999,97.708115,40.654503,86.62541616129032,46.5,0.0,42.559677715483865,35.143818,0.5091169,13.505472093548388,10.279605193548386,15.8245,6.2245,11.691791433333332,98.340744,47.832085,88.35365786666667,66.0,0.0,44.4981945,42.846046,0.5091169,13.37531141,9.823976183333334,15.374499,6.0245004,10.997953983870968,96.07078,58.438286,91.24159193548387,80.10000004,0.0,43.118951709677425,45.258457,0.35999998,13.51962103548387,10.045409467741935,16.0245,6.3245,10.977792725806452,96.43865,50.3835,88.32753725806452,100.1000005,0.0,54.927554,41.085762,0.35999998,18.88638005483871,10.83537141935484,16.3745,6.4745,11.666860933333334,96.11152,52.65501,88.52154976666667,80.3999997,0.0,59.604583033333334,45.82193,0.8049845,14.13127979,11.878192383333333,24.424501,7.1745,14.258236467741936,97.78456,38.903614,84.35166848387097,40.099999999999994,0.0,33.910752919354834,34.925564,0.0,14.064770354838709,12.984431258064514,29.074501,8.7245,16.464152933333335,97.09907,33.294483,86.23259976666667,16.5,0.0,43.048610522666664,28.71437,0.35999998,13.241859586666667,13.964662683333334,31.0245,10.874499,18.50763193548387,98.088135,29.473824,83.64151167741935,87.9000015,0.0,39.610081312903226,38.64764,0.0,16.59263217096774,14.477835241935484,
Shirvington,2011,4.1,Shiraz,34.824497,12.8245,20.69701364516129,95.98721,16.260191,83.26865164516128,11.399999999999999,0.0,22.407258357419355,29.024128,1.1384199,14.10869393548387,14.21173935483871,29.5245,12.624499,20.058056785714285,97.2087,32.526016,85.53134682142857,54.099999800000006,0.0,34.89702365714286,30.811037,0.35999998,15.312633589285713,13.36973844642857,28.7745,10.8245,17.716906016129034,97.25658,33.26482,85.25319516129032,38.9,0.0,38.654032122580645,38.183765,0.5091169,15.99231527419355,12.30299356451613,26.674501,10.7245,16.3045696,95.32147,34.820454,84.99683103333334,8.5000001,0.0,30.58569479,31.575506,0.71999997,13.15512616,11.20097175,21.674501,8.2745,13.47927141935484,95.56386,37.608902,83.89081032258065,43.8,0.0,49.211290193548386,43.708508,0.5091169,13.574832029032258,10.28571116129032,17.2745,6.6745,12.368388683333334,96.03555,51.9191,86.71309403333333,37.6000002,0.0,42.418333286666666,47.48317,1.2979984,16.474344443333333,9.824961016666666,18.6245,4.0245,11.390561722580644,95.45217,49.808456,88.59495638709677,70.00000010000001,0.0,40.92016122580645,39.325775,1.0182338,15.882289738709678,10.04129120967742,20.074501,7.1745,12.467779338709677,97.074326,47.513744,90.32700629032257,57.5000001,0.0,41.6494624096129,38.01198,1.1384199,13.95408214516129,10.827821725806452,24.2245,6.9245,13.462069383333333,98.05244,31.261963,86.13061213333334,63.5,0.0,31.039027383333334,41.866932,1.484318,16.66364445,11.8694397,26.674501,7.8245,14.933303758064516,97.73985,28.469685,84.72694432258064,34.9000001,0.0,43.034273870967745,32.402,1.2979984,13.91830852580645,12.975507483870967,28.8745,10.7245,17.818597466666667,94.4071,31.865131,83.73433923333333,17.00000055,0.0,34.4523615,31.559086,1.2979984,14.451896683333333,13.958124766666666,30.574501,11.3245,18.98498422580645,96.01721,25.20804,84.5125524516129,42.599999999999994,0.0,29.232795448387098,29.940662,0.5091169,14.983229967741934,14.47668035483871,
Shirvington,2012,4.1,Shiraz,33.9745,13.5745,21.11488990322581,94.54924,16.284285,78.57998983870968,5.6000000000000005,0.0,24.771639790322585,34.57687,0.0,18.080260338709678,14.216331258064518,32.824497,12.5745,19.93700027586207,93.687584,24.364994,82.86587899999999,31.9,0.0,36.44885151724138,33.55733,1.1384199,15.653863417241379,13.360770120689654,29.1245,12.0745,18.698089096774194,96.51558,34.584843,83.92339077419355,31.200001,0.0,32.95685507580645,29.834423,1.0182338,14.842073183870967,12.274755129032258,28.1245,10.2245,17.387625216666667,97.81307,35.590317,80.21317753333332,28.1,0.0,34.330972206666665,42.493725,1.08,13.12012739,11.17554945,22.7745,8.4244995,13.609244499999999,97.457085,38.67559,86.94305764516129,50.4,0.0,46.0399192516129,44.52954,0.5091169,13.903817532258065,10.26741529032258,16.674501,5.7745004,11.642694316666667,96.71731,48.64268,89.12144856666667,106.70000054,0.0,45.61722273333333,38.251587,0.8049845,16.790472843333333,9.821956766666666,15.0245,5.1245003,11.001784596774193,98.65696,52.68661,90.47679158064516,38.799999,0.0,45.11021492580645,42.805195,1.08,13.216047293548387,10.055191322580646,17.3745,7.1745,11.251112548387097,98.04334,51.488197,89.60082777419355,81.80000014000001,0.0,46.428091483870965,40.91349,0.71999997,17.85850606451613,10.851209112903225,22.1245,6.8745003,12.9422081,99.31624,24.894436,87.19535843333333,51.5000002,0.0,33.397361112666665,51.524033,0.35999998,16.503583383333332,11.897165483333334,26.324501,6.6745,14.76206714516129,98.65802,26.932838,82.54887703225806,21.70000115,0.0,31.05913968709677,34.66858,0.8049845,14.214822838709678,13.002012112903225,30.1245,8.624499,17.669986233333336,94.06019,21.560053,81.64361906666666,27.100000140000002,0.0,24.074445114,40.315178,0.8049845,14.980852650000001,13.978828983333333,32.6745,10.624499,18.911059483870968,93.66427,14.223914,80.25791896774193,6.1000001,0.0,27.633198672580644,26.168804,0.35999998,15.10639658064516,14.479864000000001,
Shirvington,2013,4.3,Shiraz,35.824497,12.624499,20.27181203225806,91.98129,16.93209,80.13480948387097,20.3000001,0.0,23.93427416451613,31.178993,0.71999997,15.452200935483871,14.200275387096774,32.2245,14.124499,21.13380107142857,95.00714,33.077065,83.12224914285714,19.5,0.0,24.6342263775,28.337282,1.08,14.535444964285714,13.352652857142857,31.824501,12.3245,21.063277225806452,92.92954,26.168344,78.07359461290324,24.4000006,0.0,37.60134417419355,44.12754,0.35999998,14.923675645161289,12.283510887096774,26.2245,10.874499,17.028111066666668,95.976654,32.336807,86.83011523333333,44.30000005,0.0,36.83250046333333,35.785156,1.1384199,13.631744156666667,11.184178733333333,25.2245,9.7745,15.417376290322581,96.833916,35.361286,81.83735848387097,88.3000005,0.0,41.986155870967735,31.003918,0.35999998,14.850248851612903,10.273206451612904,17.074501,7.1745,12.384847,96.079895,56.72263,90.12918946666667,68.1000004,0.0,47.93444456666667,31.782108,0.8049845,14.069459956666666,9.823197866666668,16.924501,7.3745003,11.916972903225806,96.30611,50.72381,89.29433332258066,119.5,0.0,47.55833396774194,43.525772,0.35999998,17.439070164516128,10.050707225806452,20.6245,7.1245003,12.683505193548388,98.36836,48.197506,90.8687543548387,116.7000001,0.0,47.16505421290322,42.039925,2.1897945,20.10158364516129,10.843682693548386,23.324501,8.4244995,15.07859725,97.986694,41.99327,88.0607131,63.1000005,0.0,42.37875028,49.300285,1.2979984,17.006796113333333,11.888215733333334,25.824501,8.4745,14.923088758064516,97.34862,26.805744,81.40251341935483,16.4,0.0,39.39825227193548,46.40091,0.8049845,17.40985993548387,12.993572629032258,29.1245,9.4244995,16.071791916666665,95.248314,24.536295,81.73234989999999,15.300000399999998,0.0,39.18666679026667,31.404713,0.35999998,16.731232130000002,13.972023916666666,34.324497,9.5745,18.8798765,96.28382,17.90726,81.19342961290323,16.80000004,0.0,35.21384442096774,34.94968,0.71999997,15.319015806451613,14.478604225806452,
Shirvington,2017,4.3,Shiraz,38.211,12.911,21.647357322580646,99.08422,15.4085865,81.17994767741936,49.0,0.0,27.63091449516129,31.608328,1.0182338,14.829802967741935,14.199722919354839,37.761,12.011,20.66568739285714,100.0,21.5517,78.11160246428571,25.40000105,0.0,28.744344910357142,36.57855,1.2979984,15.115194482142856,13.351769767857144,35.361,10.311,21.165166645161293,94.60882,18.835482,80.7203105483871,36.2,0.0,28.676478578064515,32.949345,0.8049845,15.974050822580645,12.282527887096773,29.811,9.061,17.1310693,100.0,20.6188,82.40779946666666,48.100000050000006,0.0,41.707500018,32.90408,0.8049845,12.41565535,11.183279066666667,20.211,6.061,13.38848658064516,99.01884,35.783897,86.97068296774194,85.7000007,0.0,39.53319868709677,30.599998,0.8049845,13.114182374193549,10.272589048387097,16.411,4.961,10.713014033333334,99.664955,49.04531,90.94430253333333,21.2999999,0.0,36.44333326633333,19.0392,0.5091169,7.412751036666666,9.823205983333333,18.161,4.9110003,11.353540387096773,99.66681,30.861279,91.09521693548386,380.799999,0.0,44.94905895806452,37.37244,0.35999998,16.453061258064515,10.051264903225805,18.611,5.211,10.994736580645162,99.349014,30.50649,90.13896038709677,300.50000040000003,0.0,53.99206954838709,40.78182,1.1384199,16.651909312903225,10.844627048387098,26.161,5.961,12.995444383333334,96.67969,23.211933,87.6721462,141.4000003,0.0,44.54347216666667,36.57855,1.5273507,17.4425925,11.8891619,30.161,7.6610003,15.857303838709678,97.77755,30.270267,87.37650332258063,51.90000025,0.0,36.897177706451615,37.99663,1.8,14.261206277419355,12.994567387096774,35.411,7.361,20.300305733333335,100.0,16.566895,73.95878973333333,55.7000003,0.0,40.92402797666667,28.757215,0.5091169,14.773341033333333,13.972634283333333,35.711,10.411,19.39016664516129,98.47322,12.53575,84.18849474193547,26.6999983,0.0,33.44354853354839,30.551254,0.5091169,13.68503172580645,14.478709758064515,
Shaw + Smith,2013,4.1,Shiraz,40.3925,9.3425,19.960645225806452,96.486664,6.504958,76.45538487096775,9.600000000000001,0.0,17.37459694516129,30.141266,0.5091169,13.698791138709677,14.177818,34.7425,9.7925,20.419955499999997,98.40046,16.151522,81.67072832142857,11.1999997,0.0,25.13645882485714,25.501621,1.0182338,11.937215557142858,13.339424482142858,34.542503,8.0925,19.30694887096774,99.672844,12.118717,77.79426941935483,15.100000000000001,0.0,30.803361141935486,41.43911,1.2979984,13.45961285483871,12.281507903225807,27.1925,7.3424997,14.607291400000001,99.66781,20.083231,89.37786733333334,33.5000001,0.0,36.28694458333334,29.836594,1.2979984,11.031713193333333,11.19366295,24.5425,4.3424997,12.30970422580645,100.0,28.797422,84.88184925806452,84.2000002,0.0,46.96317310645161,26.983194,1.1384199,12.901352596774194,10.292487870967742,15.2425,1.4925001,8.83229173,100.0,52.404896,94.42342486666666,36.49999994,0.0,51.949722933333334,29.853966,2.1897945,11.528286096666667,9.847497033333333,16.1425,2.4924998,8.71346760967742,99.99999,52.481724,91.07014629032258,73.9999996,0.0,50.0157265483871,38.90832,0.71999997,15.175771035483871,10.072451403225806,20.2425,2.8425,9.876169251612904,99.66063,35.85679,92.25795393548387,60.00000054,0.0,50.583467870967745,42.73702,1.08,18.061336661290323,10.856784016129033,23.9425,5.9425,13.089722233333333,99.66453,31.45582,88.43014756666666,58.6000004,0.0,40.242917444999996,44.03493,0.8049845,15.762767466666666,11.890326783333334,28.9925,3.9425,13.183226016129032,100.0,17.290129,83.07899370967742,14.3000001,0.0,35.171102667741934,44.131947,0.5091169,15.81992724516129,12.984145177419355,33.092503,6.0425,14.88194435,99.01908,13.771358,79.85606186666668,12.9,0.0,33.12194434333333,28.66468,1.484318,14.51138505,13.9520943,36.9425,5.9925,18.516021435483868,98.71507,11.000481,79.67267848387097,32.80000004,0.0,36.051343958064514,30.385365,0.35999998,13.408548419354839,14.4530155,
Shaw + Smith,2014,4.3,Shiraz,39.542503,9.0925,21.303319903225805,93.54079,9.882756,73.8638475483871,9.60000015,0.0,19.610484206451613,37.483242,1.609969,13.984313903225807,14.183303241935484,39.592503,9.2925,19.800908107142856,98.439735,10.491338,76.82475132142858,61.9000001,0.0,26.226785489285714,30.124065,1.1384199,12.999743914285714,13.347342142857142,31.2925,8.0925,17.49108864516129,99.669624,20.35966,85.67783706451613,15.30000025,0.0,31.08736552870968,33.672993,0.35999998,11.792286606451613,12.290690258064515,31.2925,6.0924997,14.3740972,99.663185,22.81727,91.09564556666668,53.00000014,0.0,46.473889,27.416782,0.5091169,11.607929126666667,11.2015775,22.1425,4.9425,12.834838806451613,99.67119,36.77407,86.39807093548387,51.50000034,0.0,50.55524296774193,31.311724,1.484318,11.848159203225807,10.298476064516128,14.6425,5.0924997,9.642222153333334,99.66371,50.61921,94.15280793333334,49.3000003,0.0,60.616666333333335,37.63679,0.5091169,15.129486033333334,9.848508299999999,14.1925,1.4925001,8.238870858064516,99.66036,45.215015,92.11536470967742,73.0,0.0,55.257259,46.751507,1.5273507,17.30134517096774,10.068063951612903,19.8425,-0.3075,8.37549719032258,100.0,37.647293,90.52288938709677,9.7,0.0,33.72405932258064,30.173496,0.5091169,9.866725196774194,10.849685677419355,25.6425,2.8425,11.493402699999999,99.00673,24.981575,84.62561883333333,22.3000001,0.0,33.201944350666665,42.53488,0.8049845,13.869350933333333,11.881478433333333,32.1925,4.4925,15.674354806451612,100.0,14.33827,82.86669606451612,3.20000004,0.0,29.871908619354837,50.40514,1.1384199,13.006426280645162,12.975918870967742,35.2425,6.5924997,17.084444599999998,99.662384,9.197381,78.90868053333334,28.5000001,0.0,27.714444953333334,30.05515,1.0182338,12.566699376666667,13.94522375,31.792501,8.4425,17.335577935483872,99.043106,16.828054,86.30092280645161,17.900000000000002,0.0,27.651343934774196,38.479603,1.484318,12.723724470967742,14.452088532258065,best_user_rated
Shaw + Smith,2015,4.2,Shiraz,37.792503,9.2425,18.959905806451612,99.0768,8.29762,81.32388561290323,76.0,0.0,31.7001351,36.896046,0.71999997,14.553758854838708,14.188275596774194,36.1925,9.8925,21.199643142857145,95.81831,13.536745,75.75738607142857,1.4,0.0,17.776786096428573,29.795301,3.096837,12.91631735357143,13.355415642857142,29.1425,7.1425,16.52751341935484,99.99999,14.327352,84.46751232258065,1.9000000000000001,0.0,29.837230942774195,31.205997,0.0,12.298330729032259,12.29984572580645,27.2925,4.1425,11.95763885,99.663055,21.205969,91.23949363333332,74.2000001,0.0,46.488750199,29.69727,1.9386592,12.064658633333332,11.209651383333332,22.4925,4.2425,10.809905851612902,100.0,33.75743,91.38421961290322,31.20000004,0.0,49.961827938709675,41.560905,1.484318,14.589096322580644,10.304502629032259,16.1425,1.3924999,8.760555536666667,99.65955,49.674767,91.35666563333332,16.0000002,0.0,47.50722233333333,34.03095,0.71999997,10.84605882,9.849398033333333,12.8925,0.94249994,7.381343929032258,99.656006,43.96636,92.51957435483871,41.0000001,0.0,54.07405948387097,37.63679,0.8049845,14.93329899032258,10.06391437096774,18.9425,2.4924998,8.270389648387097,100.0,38.625698,92.65584896774193,34.8000001,0.0,60.19865667741936,36.17955,0.35999998,13.237597196774193,10.841925451612903,23.2925,2.6924999,10.43097219,99.65324,27.484081,86.9761293,26.599999999999998,0.0,36.581249684666666,37.938602,1.2979984,12.469834046666668,11.872866883333334,31.5925,6.2425,17.336048387096774,96.61076,13.107529,75.17835461290322,7.699999999999999,0.0,25.260350135483872,30.113304,0.8049845,12.498187661290322,12.967019790322581,34.3925,6.9925,16.970277766666666,99.66198,12.299514,83.4725577,33.0,0.0,30.049166826666667,43.14747,0.35999998,13.331144123333333,13.938992766666667,38.292503,7.2925,21.698750258064514,97.07475,10.015845,67.7018083548387,6.9,0.0,22.220161912903226,32.998474,0.5091169,12.78389458064516,14.450966548387097,top_ranked
Shaw + Smith,2016,4.3,Shiraz,35.842503,9.5925,20.278588806451612,98.70159,14.20398,81.11005938709678,33.4,0.0,30.363710100000002,32.619255,0.35999998,13.016183406451612,14.192819483870966,33.9925,10.0925,18.938548793103447,99.668335,19.272356,86.26680079310346,14.1,0.0,23.40201191655172,28.019936,1.1384199,12.41862616551724,13.346557551724137,35.1925,8.0425,18.160577806451617,99.06127,17.077124,87.13265487096774,50.0,0.0,36.72553811612903,32.67285,1.0182338,9.725966635483871,12.271661758064516,25.7425,7.1925,15.121180466666665,99.66212,24.7402,85.72615006666666,32.7000001,0.0,35.384028289999996,37.894165,0.8049845,11.647553453333334,11.184384716666667,21.9425,5.3424997,12.334569741935484,99.66742,38.4949,90.69190896774192,57.3000011,0.0,50.78588700122581,50.948586,1.08,16.82462690322581,10.286202741935483,15.842501,2.5425,8.73145832,99.66781,52.39401,93.87466093333335,57.7,0.0,55.762221976666666,37.441727,3.0547013,14.923036406666666,9.8464113,18.4925,1.2925,8.328521574193548,100.0,51.072742,93.61751896774193,107.7999988,0.0,57.11948967774194,44.952454,0.0,16.971760154838712,10.077520887096775,20.0425,1.6424999,8.892835951612902,99.65792,43.02609,90.61965745161291,64.90000014,0.0,44.45040363096774,38.48129,0.71999997,13.54317858064516,10.864957612903227,19.4925,2.9424999,9.30090279,99.65531,48.013763,91.17674873333334,129.6000006,0.0,56.960694,46.249844,1.2979984,14.976349356666667,11.900072333333332,24.7425,2.7424998,11.759838583870968,98.00821,23.042383,85.6804605483871,48.499999890000005,0.0,40.0211020483871,43.321327,1.484318,18.31516348387097,12.993189951612903,29.7925,5.7925,14.301319366666666,99.65572,22.929836,87.90471840000001,28.9,0.0,29.329861203333333,40.076588,0.0,13.107201830000001,13.959337583333333,36.292503,7.0924997,18.374085967741937,98.98537,14.339601,84.48668116129032,68.39999970000001,0.0,28.557258632580645,42.941223,2.1897945,13.791190193548386,14.45415570967742,most_user_rated
Shaw + Smith,2017,4.1,Shiraz,34.938,8.788,19.130136870967743,100.0,13.273809,87.21014174193547,32.20000014,0.0,31.342876783741936,28.412645,2.8799999,13.374294574193549,14.177271661290323,37.738,8.288,17.93859492857143,100.0,22.841852,84.91207464285715,32.80000005,0.0,30.354018278571427,34.44167,1.1384199,13.399684774999999,13.33855094642857,31.938,7.3380003,18.328658322580644,100.0,19.993628,86.44059570967742,15.1000001,0.0,32.82432851612903,30.312773,0.5091169,13.20504754516129,12.28053493548387,24.888,6.3380003,13.939527566666667,100.0,22.2832,86.41160473333333,52.20000039999999,0.0,44.5004168,32.527744,1.4399999,11.86195968,11.1927728,17.838,3.238,10.145459535483871,99.66819,37.23833,90.22103258064516,52.0000023,0.0,40.67177445483871,27.169865,2.0991426,12.411947203225806,10.291877467741935,14.438,2.338,8.457861073333333,100.0,46.218933,91.84096343333334,9.5,0.0,38.917222088,18.057508,0.8049845,8.32617404,9.84750535,18.188,1.2379999,8.253389735483871,100.0,34.32403,93.30769187096773,99.70000019999999,0.0,52.98575319354838,38.639256,0.71999997,16.993596851612903,10.073003048387097,17.788,1.638,7.840957058064515,99.31983,32.70206,91.01241258064516,184.9,0.0,58.68346722580645,40.605064,1.5273507,16.635353009677416,10.857717677419355,24.138,3.138,10.209597113333333,100.0,25.93085,89.40076363333334,62.60000124,0.0,49.69222156666667,41.90406,2.52,18.078302783333335,11.891262983333332,28.438,4.388,13.21024441935484,100.0,23.272692,90.38580912903225,37.8000005,0.0,41.46209718516129,42.06458,2.2768397,14.126793232258064,12.985129500000001,31.938,2.7879999,17.09820823333333,100.0,18.092897,81.25653426666666,88.70000304,0.0,45.493195669933336,25.683926,0.71999997,13.06426058,13.952697866666666,34.438,7.2380004,16.82200512903226,99.67105,13.275717,88.06819219354838,21.4000001,0.0,37.92137148709678,29.830078,0.0,12.75205394516129,14.453119806451614,
